Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,96,12,T:System.Windows.RoutedEventHandler,,,,,this.SelectWebAppDirectoryButton.Click += new System.Windows.RoutedEventHandler(this.SelectWebAppDirectoryButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,96,12,T:System.Windows.RoutedEventHandler,,,,,this.SelectWebAppDirectoryButton.Click += new System.Windows.RoutedEventHandler(this.SelectWebAppDirectoryButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,96,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.SelectWebAppDirectoryButton.Click += new System.Windows.RoutedEventHandler(this.SelectWebAppDirectoryButton_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,93,12,T:System.Windows.Controls.Button,,,,,this.SelectWebAppDirectoryButton = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,74,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,74,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,70,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/Siemens.Simatic.S7.Webserver.API.WebApplicationManager;component/customcontrols/"" +                      ""webappdirectorysettingscontrol.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,70,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/Siemens.Simatic.S7.Webserver.API.WebApplicationManager;component/customcontrols/"" +                      ""webappdirectorysettingscontrol.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,53,48,T:System.Windows.Controls.Button,,,,,SelectWebAppDirectoryButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,39,8,T:System.Windows.RoutedEventArgs,,,,,"private void SelectWebAppDirectoryButton_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,47,20,P:System.Windows.Forms.FolderBrowserDialog.SelectedPath,,,,,var selectedPath = diag.SelectedPath;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,45,16,T:System.Windows.Forms.DialogResult,,,,,"if (result == System.Windows.Forms.DialogResult.OK)                  {                      var selectedPath = diag.SelectedPath;                      Settings.WebAppDirectory = selectedPath;                      WebAppDirectorySettingsChanged?.Invoke(this, new WebAppManagerEvents.WebAppMangagerEventArgs.WebAppDirectorySettingsChangedArgs() { newDirectory = selectedPath });                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,45,16,T:System.Windows.Forms.DialogResult,,,,,"if (result == System.Windows.Forms.DialogResult.OK)                  {                      var selectedPath = diag.SelectedPath;                      Settings.WebAppDirectory = selectedPath;                      WebAppDirectorySettingsChanged?.Invoke(this, new WebAppManagerEvents.WebAppMangagerEventArgs.WebAppDirectorySettingsChangedArgs() { newDirectory = selectedPath });                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,45,16,F:System.Windows.Forms.DialogResult.OK,,,,,"if (result == System.Windows.Forms.DialogResult.OK)                  {                      var selectedPath = diag.SelectedPath;                      Settings.WebAppDirectory = selectedPath;                      WebAppDirectorySettingsChanged?.Invoke(this, new WebAppManagerEvents.WebAppMangagerEventArgs.WebAppDirectorySettingsChangedArgs() { newDirectory = selectedPath });                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,44,16,T:System.Windows.Forms.DialogResult,,,,,var result = diag.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,44,16,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,var result = diag.ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,43,16,P:System.Windows.Forms.FolderBrowserDialog.ShowNewFolderButton,,,,,diag.ShowNewFolderButton = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,41,12,T:System.Windows.Forms.FolderBrowserDialog,,,,,"using (var diag = new System.Windows.Forms.FolderBrowserDialog())              {                  diag.ShowNewFolderButton = true;                  var result = diag.ShowDialog();                  if (result == System.Windows.Forms.DialogResult.OK)                  {                      var selectedPath = diag.SelectedPath;                      Settings.WebAppDirectory = selectedPath;                      WebAppDirectorySettingsChanged?.Invoke(this, new WebAppManagerEvents.WebAppMangagerEventArgs.WebAppDirectorySettingsChangedArgs() { newDirectory = selectedPath });                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,41,12,M:System.Windows.Forms.FolderBrowserDialog.#ctor,,,,,"using (var diag = new System.Windows.Forms.FolderBrowserDialog())              {                  diag.ShowNewFolderButton = true;                  var result = diag.ShowDialog();                  if (result == System.Windows.Forms.DialogResult.OK)                  {                      var selectedPath = diag.SelectedPath;                      Settings.WebAppDirectory = selectedPath;                      WebAppDirectorySettingsChanged?.Invoke(this, new WebAppManagerEvents.WebAppMangagerEventArgs.WebAppDirectorySettingsChangedArgs() { newDirectory = selectedPath });                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,36,12,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,33,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public WebAppDirectorySettingsControl()          {              InitializeComponent();              DataContext = this;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,27,16,T:System.Windows.DependencyProperty,,,,,"SetValue(SettingsProperty, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,27,16,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"SetValue(SettingsProperty, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,23,16,T:System.Windows.DependencyProperty,,,,,return (WebAppDirectorySettings)GetValue(SettingsProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,23,16,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,return (WebAppDirectorySettings)GetValue(SettingsProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,15,50,T:System.Windows.DependencyProperty,,,,,"SettingsProperty =              DependencyProperty.Register(""Settings"",                  typeof(WebAppDirectorySettings),                  typeof(WebAppDirectorySettingsControl))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,36,12,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,33,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public WebAppDirectorySettingsControl()          {              InitializeComponent();              DataContext = this;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppDirectorySettingsControl.g.cs,40,117,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppDirectorySettingsControl.xaml.cs,13,58,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,40,8,T:System.Windows.Controls.SelectionChangedEventArgs,,,,,"private void WebAppSelectionSettingsChanged(object sender, SelectionChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,42,12,"M:System.Windows.Controls.SelectionChangedEventHandler.Invoke(System.Object,System.Windows.Controls.SelectionChangedEventArgs)",,,,,"SelectionChangedEventHandler?.Invoke(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,42,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,"SelectionChangedEventHandler?.Invoke(sender, e);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,37,12,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,34,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public WebAppSelectionSettingsControl()          {              InitializeComponent();              DataContext = this;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,32,44,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,SelectionChangedEventHandler
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,28,16,T:System.Windows.DependencyProperty,,,,,"SetValue(SettingsProperty, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,28,16,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"SetValue(SettingsProperty, value);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,24,16,T:System.Windows.DependencyProperty,,,,,return (WebAppSelectionSettings)GetValue(SettingsProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,24,16,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,return (WebAppSelectionSettings)GetValue(SettingsProperty);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,14,50,T:System.Windows.DependencyProperty,,,,,"SettingsProperty =              DependencyProperty.Register(""Settings"",                  typeof(WebAppSelectionSettings),                  typeof(WebAppSelectionSettingsControl))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,96,12,T:System.Windows.Controls.ComboBox,,,,,this.SelectWebAppToConfigure.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.WebAppSelectionSettingsChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,96,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.SelectWebAppToConfigure.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.WebAppSelectionSettingsChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,96,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.SelectWebAppToConfigure.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.WebAppSelectionSettingsChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,96,12,E:System.Windows.Controls.Primitives.Selector.SelectionChanged,,,,,this.SelectWebAppToConfigure.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.WebAppSelectionSettingsChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,93,12,T:System.Windows.Controls.ComboBox,,,,,this.SelectWebAppToConfigure = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,74,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,74,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,70,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/Siemens.Simatic.S7.Webserver.API.WebApplicationManager;component/customcontrols/"" +                      ""webappselectionsettingscontrol.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,70,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/Siemens.Simatic.S7.Webserver.API.WebApplicationManager;component/customcontrols/"" +                      ""webappselectionsettingscontrol.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,53,50,T:System.Windows.Controls.ComboBox,,,,,SelectWebAppToConfigure
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,37,12,P:System.Windows.FrameworkElement.DataContext,,,,,DataContext = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\CustomControls\WebAppSelectionSettingsControl.xaml.cs,34,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public WebAppSelectionSettingsControl()          {              InitializeComponent();              DataContext = this;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,40,117,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\CustomControls\WebAppSelectionSettingsControl.g.cs,40,82,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\App.g.cs,65,12,M:System.Windows.Application.Run,,,,,app.Run();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\App.g.cs,50,12,T:System.Uri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\App.g.cs,50,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\App.g.cs,50,12,T:System.Uri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\App.g.cs,50,12,P:System.Windows.Application.StartupUri,,,,,"this.StartupUri = new System.Uri(""MainWindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\App.xaml.cs,10,31,M:System.Windows.Application.#ctor,,,,,Application
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\App.xaml.cs,10,31,T:System.Windows.Application,,,,,Application
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,339,12,T:System.Windows.Controls.ComboBox,,,,,this.LogLevelComboBox.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.LogLevelComboBox_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,339,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.LogLevelComboBox.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.LogLevelComboBox_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,339,12,T:System.Windows.Controls.SelectionChangedEventHandler,,,,,this.LogLevelComboBox.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.LogLevelComboBox_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,339,12,E:System.Windows.Controls.Primitives.Selector.SelectionChanged,,,,,this.LogLevelComboBox.SelectionChanged += new System.Windows.Controls.SelectionChangedEventHandler(this.LogLevelComboBox_SelectionChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,336,12,T:System.Windows.Controls.ComboBox,,,,,this.LogLevelComboBox = ((System.Windows.Controls.ComboBox)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,330,12,T:System.Windows.Controls.Button,,,,,this.StartDeleteBtn.Click += new System.Windows.RoutedEventHandler(this.StartDeleteBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,330,12,T:System.Windows.RoutedEventHandler,,,,,this.StartDeleteBtn.Click += new System.Windows.RoutedEventHandler(this.StartDeleteBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,330,12,T:System.Windows.RoutedEventHandler,,,,,this.StartDeleteBtn.Click += new System.Windows.RoutedEventHandler(this.StartDeleteBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,330,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.StartDeleteBtn.Click += new System.Windows.RoutedEventHandler(this.StartDeleteBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,327,12,T:System.Windows.Controls.Button,,,,,this.StartDeleteBtn = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,321,12,T:System.Windows.Controls.Button,,,,,this.StopContinuousDeploymentBtn.Click += new System.Windows.RoutedEventHandler(this.StopContinuousDeploymentBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,321,12,T:System.Windows.RoutedEventHandler,,,,,this.StopContinuousDeploymentBtn.Click += new System.Windows.RoutedEventHandler(this.StopContinuousDeploymentBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,321,12,T:System.Windows.RoutedEventHandler,,,,,this.StopContinuousDeploymentBtn.Click += new System.Windows.RoutedEventHandler(this.StopContinuousDeploymentBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,321,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.StopContinuousDeploymentBtn.Click += new System.Windows.RoutedEventHandler(this.StopContinuousDeploymentBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,318,12,T:System.Windows.Controls.Button,,,,,this.StopContinuousDeploymentBtn = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,312,12,T:System.Windows.Controls.Button,,,,,this.StartContinuousDeploymentBtn.Click += new System.Windows.RoutedEventHandler(this.StartContinuousDeploymentBtn_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\WebAppManager\Webserver.API.WebApplicationManager.csproj,File,src\WebAppManager\obj\x64\Release\MainWindow.g.cs,312,12,T:System.Windows.RoutedEventHandler,,,,,this.StartContinuousDeploymentBtn.Click += new System.Windows.RoutedEventHandler(this.StartContinuousDeploymentBtn_Click);
